path,artifact_type,stage,description,application,method,size_bytes,sha256
raw/development_gate_coordination/development_gate_coordination-humanitarian-no_communication-partition-private_fragmented-e24012-o124012-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,humanitarian,no_communication,37288,bd065e6a73d1a196048fd713ac7546e4f76cc39e59467a640a39c442e70504b9
raw/development_gate_coordination/development_gate_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24001-o124001-rnone/episode.json,structured_metadata,raw,episode,humanitarian,no_communication,18662,9194293b24ab006fb2be3a8f222c1e7bc2ee48b02e443450a903a0e49b5ce11b
raw/development_gate_coordination/development_gate_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24001-o124001-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,humanitarian,no_communication,38111,d2ca723656dfc230f63a71650af104d208710c3e3e347053cea1555b8f115637
raw/development_gate_coordination/development_gate_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24002-o124002-rnone/episode.json,structured_metadata,raw,episode,humanitarian,no_communication,18661,41724e819b5514e7c99f087130bfc8ca14157026811efafdec62a6c998446756
raw/development_gate_coordination/development_gate_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24002-o124002-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,humanitarian,no_communication,37525,5467d395c68586168d430c010aeb3b812fde26298c40161a2a9cfeff397791aa
raw/development_gate_coordination/development_gate_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24003-o124003-rnone/episode.json,structured_metadata,raw,episode,humanitarian,no_communication,18686,a2b866cea8d4174f07ef065f2c929eb5f938be5b9cfddda94be3b8445cd4387d
raw/development_gate_coordination/development_gate_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24003-o124003-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,humanitarian,no_communication,37691,c73877b00f18f5d868e15df0c71de9ad302c849663a2b671c42d6cf6d665459b
raw/development_gate_coordination/development_gate_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24004-o124004-rnone/episode.json,structured_metadata,raw,episode,humanitarian,no_communication,18695,6e0cfea77272599828736bc32744c2791c5a075bee1e0b1d272b2f3b4f48f4ec
raw/development_gate_coordination/development_gate_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24004-o124004-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,humanitarian,no_communication,38093,0ca65a9af73f1963f2c75183d005507c01216e829612361e9da019257db68244
raw/development_gate_coordination/development_gate_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24005-o124005-rnone/episode.json,structured_metadata,raw,episode,humanitarian,no_communication,18663,044a1ce04f645b98536ba5a14a1888a26d52e6cd7dc07eaa52829888ffb01758
raw/development_gate_coordination/development_gate_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24005-o124005-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,humanitarian,no_communication,38090,4490fd6f84989f22b12b63561640789ef7621b6c375cbf945d629a9121a1f25a
raw/development_gate_coordination/development_gate_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24006-o124006-rnone/episode.json,structured_metadata,raw,episode,humanitarian,no_communication,18662,e4d75ab5051d6e3afb1aacabd4d3b1263e53e56d7d48709faab353a61a49021e
raw/development_gate_coordination/development_gate_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24006-o124006-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,humanitarian,no_communication,37536,749d5699f3447ab395fd71ff4a895d1f91d4475fc2a8fbf50e9a6e3a610561a8
raw/development_gate_coordination/development_gate_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24007-o124007-rnone/episode.json,structured_metadata,raw,episode,humanitarian,no_communication,18686,2ff94e8ad1a3536043c8dc745ebbc8a73f297ebd487976587ea990243d462286
raw/development_gate_coordination/development_gate_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24007-o124007-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,humanitarian,no_communication,37678,ab03cdcdf591d34caecd1029b226f86c73cb5e580e35539dcc984ac636a83160
raw/development_gate_coordination/development_gate_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24008-o124008-rnone/episode.json,structured_metadata,raw,episode,humanitarian,no_communication,18695,f5174345fb624112ae344d2dcbe2b415e2099688351abe24d18d982f092713f9
raw/development_gate_coordination/development_gate_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24008-o124008-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,humanitarian,no_communication,38066,f45d2c0fd70802a3ddba5c92ebf7041cacd55fc901aa3f4c9ead12f0d03318e0
raw/development_gate_coordination/development_gate_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24009-o124009-rnone/episode.json,structured_metadata,raw,episode,humanitarian,no_communication,18663,b4f4bc00b8a1a9bcf10786ddcb93f3c35a2b99b37f024253f3fdd37fabb0e12f
raw/development_gate_coordination/development_gate_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24009-o124009-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,humanitarian,no_communication,38092,5c7f37a60cf0c67ce610461e07354a8336dd9cbb3c63b396df71c2534959da7a
raw/development_gate_coordination/development_gate_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24010-o124010-rnone/episode.json,structured_metadata,raw,episode,humanitarian,no_communication,18662,63a9e32a7453060ef7a6610ceb67dddb7ab1e2e03c4e0cadc081f80a2d881f69
raw/development_gate_coordination/development_gate_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24010-o124010-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,humanitarian,no_communication,37550,a87a1421f5c370ce5f3087d5004bcc793e4301d58c03c0b0d890aea4e40db951
raw/development_gate_coordination/development_gate_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24011-o124011-rnone/episode.json,structured_metadata,raw,episode,humanitarian,no_communication,18685,4e06b7e5fede9b56db990308462e25cfadfd78d30aad363b7e05ec99ec02e97e
raw/development_gate_coordination/development_gate_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24011-o124011-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,humanitarian,no_communication,37663,a91ac82bb35d3b700a23d29dab829796951331c721bbc2b8bec58cde1465b492
raw/development_gate_coordination/development_gate_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24012-o124012-rnone/episode.json,structured_metadata,raw,episode,humanitarian,no_communication,18695,4adaecbb44a6e910900c5e02678f766da511f8356ed12a9ee7b6f01b9a583af5
raw/development_gate_coordination/development_gate_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24012-o124012-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,humanitarian,no_communication,38064,0389980b71ba6d8c0ed0aa488b5d072c401d6e4fd1b0dd61038cb1e55cf6276e
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24001-o124001-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,19081,66c1b76734a5135e8585b2fe1adb338d84c9c5f9e4341e6aac7b48ed2d6fb584
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24001-o124001-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,62162,2d16c1b4740ef5da6a95078e75182d668bf64368743436fa86011672f30e5f64
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24002-o124002-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,18846,b253b596722279ff70527c89067754599b4ea7cbb4786cc789458e6db545947f
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24002-o124002-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,61339,33d28cf5aa0fd50fe8345a44fac57b3aa9be46c9716d61625e6cd8d2f1e350ac
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24003-o124003-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,19046,0122b9fb5ea4e2a36412b6185d8a1a72f2e73813b94f06092a4689e5b73592a6
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24003-o124003-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,62383,909ace0d560bfc089594c0bc090d3d0d4178844f72e835f3de26af643ea01f14
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24004-o124004-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,19027,ed30d0fa96ad9f999417eee57c1616afc59355cd09146130b6d7530c5ae32b01
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24004-o124004-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,61873,10ac3989e76cd6bc44b0eeabca32d3d5906a54d0a16cac57f05beb3cf674c603
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24005-o124005-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,19081,12fa8837c7f70afee7345109356328e3bce130e1939a419d32ce100adb2e3213
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24005-o124005-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,62134,5241cd79396b8ba5443dccda98687cce907541ecc851e5a69110888f6199c98e
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24006-o124006-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,18846,e4cdd6d75e84c75c293a132bf10be0ad262d1f3466bcf14f5fb413d0937a384f
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24006-o124006-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,61340,9ca76d4fc364a2dbb6cb4583a93c416b58e0996b619a6714071bd62c10abd87d
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24007-o124007-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,19045,3c297d559ccca8d011738a6459db5b984192a4ca8829cab76494fb693eb245da
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24007-o124007-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,62360,ba168c43009cf9d6bdbb2fe0984e2d14aed162d17b78fcb905a24e2be1e0dde1
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24008-o124008-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,19027,b972a2a36cda6ebcca4d6fca0e2c311e1f9ec7775ae4be6eb9ba87c86800f5a6
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24008-o124008-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,61859,cf1b0cc2a352f68df7b8214fb1776e5a48bb49985bcb30a7997780fe6010dac6
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24009-o124009-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,19081,4c2a02fafb050baa57769397d23e1f17850de59cb647fa1e8cfdec81a6bfa032
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24009-o124009-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,62133,d40a3cfc84a79f21ad3b3c2a9b624b78d2f0e6c82fd3f13132f7f8a9014d6f35
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24010-o124010-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,18847,fd23380f6285dcbe75821d68a5b4c9438c8a55481078e91c38221c23ccb7f9d4
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24010-o124010-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,61349,18aa8909783e1e7f862cf3fa09338555622b61c6fef9fb1cceccb926af25483d
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24011-o124011-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,19046,5545ecb7d1370612ee517b828e56a21fffa93f6b9e83bdc56c1d0e86c2bfa1bb
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24011-o124011-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,62350,d7eb6342654df6057782b517f9e6c58859be2b286b8099e8b1f742dca623b9ba
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24012-o124012-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,19027,b5335afec9f617cfe39a75b0dbeef992e95c518bf9db076387aeebd8920282a7
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-compound-private_fragmented-e24012-o124012-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,61851,0b97ecf4e2788266716296d0c76d23c151ce7f049eccebbc6c0cf759e49d4b03
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-correlated-private_fragmented-e24001-o124001-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,19052,6d46a5ae7ff1e622cdf13612bdbfc01aa34d79281b51e39856049bb7cd51d749
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-correlated-private_fragmented-e24001-o124001-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,57192,d81008e2d66c136677368f992c8422e95261ed014178a7959f9468af7b6ffde3
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-correlated-private_fragmented-e24002-o124002-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,19058,99abb30b94989c8dfd96821779a77be3051a8e376794d7863f71bc018ad1979d
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-correlated-private_fragmented-e24002-o124002-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,57275,19d3c18b5c2105f8f296df118091f289fc039532e687524abc94388ae9131bd9
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-correlated-private_fragmented-e24003-o124003-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,19075,a1e716f8eaca1d058c5610e7b54ab73fafd7dc5ff4a3ebe4e3ebff445bdebcb6
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-correlated-private_fragmented-e24003-o124003-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,56149,b61bbdc152ce978f28135fbdc8b6d75cf6b65497e59d7f71ae5e4b3ab60b5ac6
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-correlated-private_fragmented-e24004-o124004-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,19110,93dd1aca2f2a2965ff5ea31fae9aaec1897719dc097077b980ff205edf3145de
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-correlated-private_fragmented-e24004-o124004-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,56688,2831c841e866404be5240d7b6d7b8d578bd58b9346128b665d52b7c13eda591a
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-correlated-private_fragmented-e24005-o124005-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,19052,f12a7beec0207035ccde6be223409614ec564383c2d822f14653c0db9d331078
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-correlated-private_fragmented-e24005-o124005-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,57166,40485756cc89cf6a1e2b58bd01fe45092581b334ef4cae3ecfd60d8508fea6a0
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-correlated-private_fragmented-e24006-o124006-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,19057,6f2296a8ee04e0f0da40d677c22f30d717b857c259aa12d747910121cdff9000
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-correlated-private_fragmented-e24006-o124006-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,57264,d4aab694223ded1401e77412580cadf4cadd100ffa8c39d17e3968ba14edba76
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-correlated-private_fragmented-e24007-o124007-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,19075,353dd9cec728b64ca196085c6463cf409a2eb475d485bb1df3426d7d7485b661
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-correlated-private_fragmented-e24007-o124007-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,56136,429ef5ee2e35aae6f71e77ad6b1efd44905fc04fe45aae3c1813b0c03e6af201
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-correlated-private_fragmented-e24008-o124008-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,19110,018b2f0fb648aff9f4572fb2cf90c09e29749e5f6ac3bf4e5ae2ad5d8fd35788
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-correlated-private_fragmented-e24008-o124008-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,56667,ffac24641c4fb317c7a2c2d2d50e85deb310d3c9cab07ee43dcd5b7b4f003a07
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-correlated-private_fragmented-e24009-o124009-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,19051,7dbaf2c7aa6c56c674e1e497bea8a50df5e34028422e49fb6ac2fef6c5fdec79
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-correlated-private_fragmented-e24009-o124009-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,57161,91970f145e94fff4b8b541c273831e003ffd10bfd5d4d73ac6e27cc2d42404b5
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-correlated-private_fragmented-e24010-o124010-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,19058,14004e6cdf064b2800cf03f083a11ae3437908c1f2debacf246d27801e60104c
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-correlated-private_fragmented-e24010-o124010-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,57281,17a7de98a15ad2660084a24e1029c0c51fb1ba96d4d7f963dc93975c7df9b2c7
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-correlated-private_fragmented-e24011-o124011-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,19074,066af63d09d4efaf82418bb4aa0609c198de33c69523cbaa53d5f30d49618c6e
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-correlated-private_fragmented-e24011-o124011-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,56122,66c52d7439be87393bb1754b4215f5443156a9978325b925aac82fcab07f0f0d
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-correlated-private_fragmented-e24012-o124012-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,19110,e4356e5cc6fa38f5673c8f67b7adc27cdd7fc0fbc277066f7a81693bcaa460d7
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-correlated-private_fragmented-e24012-o124012-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,56669,3426fdb0364f66d6aff8a66745f9e4a0ec1678ea3b9cb7f24a4fb17e5215672f
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-isolated_physical-private_fragmented-e24001-o124001-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,18786,22df7212f564ac82ed196da438c534a46be2d617ca95ddd58d5a313940da6811
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-isolated_physical-private_fragmented-e24001-o124001-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,49711,9951ad0b66dd113199b5057d15835a4d76ea4851112924ab0a4b95ebe32612cf
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-isolated_physical-private_fragmented-e24002-o124002-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,18785,7b70a45176e937ecc8d32234fff186373c95cb918785d17042b56dec274781c3
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-isolated_physical-private_fragmented-e24002-o124002-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,49677,4fb33adb97646346efc8e700b8765dad8e3c66e49d12c774bf8a1beff87f160d
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-isolated_physical-private_fragmented-e24003-o124003-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,18785,d4771ea18cddc32f75b1ac88a33204004224495cce54de7da683512626bdcea2
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-isolated_physical-private_fragmented-e24003-o124003-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,49716,59c47fc50b6bad5eca6054419929f5a7a2a1ad713a2fa01f0ba30af4b72d9ba2
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-isolated_physical-private_fragmented-e24004-o124004-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,18785,2dc800d7ddaf089bb3e5b2d33b9f380b9445a544814a89f9f0103aa5a0515faa
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-isolated_physical-private_fragmented-e24004-o124004-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,49720,2b09bd0ee4b9584b0c8c49f7f2664595a56ce3e213468ac8957a7f6bd5ee9655
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-isolated_physical-private_fragmented-e24005-o124005-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,18786,52b7bdff2e528ba594c3e283b68ef107025791315a4f9cd89be27b563b7c618b
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-isolated_physical-private_fragmented-e24005-o124005-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,49684,2fd77b6a576fe7a6f961617ab7d535e3b2ee28c7c672c2bda0ebb7ff4aeaff33
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-isolated_physical-private_fragmented-e24006-o124006-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,18786,e88054303e3e54077ff88959d27acdf49ecafe323a6e04a36b213d0b0b4dde13
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-isolated_physical-private_fragmented-e24006-o124006-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,49679,4eef09924c290e3fd4cc7d424d26f1f554f3fb9d4aba06fcbb4455ced20b92a4
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-isolated_physical-private_fragmented-e24007-o124007-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,18785,2d9daf5075103b5baf370f68d67ae8f97b04c0139f904df4c3c756cf82649dbd
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-isolated_physical-private_fragmented-e24007-o124007-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,49701,f140bdda5c317d60f327ebe7c9bea46405ee1f7e1b66908ed7cff4fdb8a9bf96
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-isolated_physical-private_fragmented-e24008-o124008-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,18786,b3aa0c8dd4bef58195556d6b54efb6420af7c4d804c5d82f85dcb5603561eadc
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-isolated_physical-private_fragmented-e24008-o124008-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,49700,c3ecc781db3306376041dcc667623191ab688e15ef1c419f78cfd9bce7dc687c
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-isolated_physical-private_fragmented-e24009-o124009-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,18786,b8b513755cda3856932c60862b02541b830702143c71de41fb33233ec95c90f7
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-isolated_physical-private_fragmented-e24009-o124009-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,49691,93f82778c40b59343684add8dfe29102ec25cefcbb0af4ed42afe2439d287f95
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-isolated_physical-private_fragmented-e24010-o124010-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,18785,e0fc42d84417d19923653d2e888f884f69e3ecd1a2276f16af61273d34004f13
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-isolated_physical-private_fragmented-e24010-o124010-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,49682,f0505c0a8d291c8ad95c924e263fa4a78ce0e47fe6e6d1992a2547956ad154e7
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-isolated_physical-private_fragmented-e24011-o124011-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,18785,61df2e9106e05f9848e62c523f006a8a8fe7126e9fe53dbffc08ab017642e017
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-isolated_physical-private_fragmented-e24011-o124011-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,49686,cc83dc6b164eb5108c5bd9270b700d8386315a59f755d1ebe3061afbd8ca5d67
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-isolated_physical-private_fragmented-e24012-o124012-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,18785,5403fdee97be66b5e6bbe63d8235e7bfc526507ea8db3927267d0d4659eeea1c
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-isolated_physical-private_fragmented-e24012-o124012-rnone/events.jsonl.gz,compressed_event_ledger,raw,events.jsonl,utility_restoration,fixed_communication,49707,f056d8c41cbaba7e63a691711a5ccda5eb3db47d02153a6088b2b10bf1300000
raw/development_gate_coordination/development_gate_coordination-utility_restoration-fixed_communication-partition-private_fragmented-e24001-o124001-rnone/episode.json,structured_metadata,raw,episode,utility_restoration,fixed_communication,18952,63aeadf82e5ca17888c0124270e41fa9425cc5d41556e479c7a5b5e82c47fef8
